participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc,lecture_type,practice_type,group,source_file,parameters_minTasks,parameters_height,parameters_expectedSource
697923c3e017b9ae8d36422f,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":8,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":4,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
697923c3e017b9ae8d36422f,add-points-3,38,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.8018,""y"":-0.1648},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.488,""slope"":0.3042}},{""pointIndex"":2,""point"":{""x"":-0.6722,""y"":0.3016},""before"":{""r"":0.488,""slope"":0.3042},""after"":{""r"":0.3009,""slope"":0.1799}},{""pointIndex"":3,""point"":{""x"":0.3583,""y"":-0.3164},""before"":{""r"":0.3009,""slope"":0.1799},""after"":{""r"":0.1286,""slope"":0.0794}},{""pointIndex"":4,""point"":{""x"":0.287,""y"":0.3658},""before"":{""r"":0.1286,""slope"":0.0794},""after"":{""r"":0.2001,""slope"":0.1272}},{""pointIndex"":5,""point"":{""x"":-0.7111,""y"":-0.5089},""before"":{""r"":0.2001,""slope"":0.1272},""after"":{""r"":0.3496,""slope"":0.2365}},{""pointIndex"":6,""point"":{""x"":0.7795,""y"":0.1267},""before"":{""r"":0.3496,""slope"":0.2365},""after"":{""r"":0.3526,""slope"":0.2117}}]",NA,23859,23859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
697923c3e017b9ae8d36422f,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":2,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69838c967c78c6ef18426fba,add-points-1,36,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.5683,""y"":0.5361},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.562,""slope"":0.4316}},{""pointIndex"":2,""point"":{""x"":0.6523,""y"":0.6527},""before"":{""r"":0.562,""slope"":0.4316},""after"":{""r"":0.6603,""slope"":0.5266}},{""pointIndex"":3,""point"":{""x"":0.7689,""y"":0.8081},""before"":{""r"":0.6603,""slope"":0.5266},""after"":{""r"":0.7363,""slope"":0.6164}},{""pointIndex"":4,""point"":{""x"":0.8248,""y"":0.9118},""before"":{""r"":0.7363,""slope"":0.6164},""after"":{""r"":0.7859,""slope"":0.6892}},{""pointIndex"":5,""point"":{""x"":0.7176,""y"":0.7304},""before"":{""r"":0.7859,""slope"":0.6892},""after"":{""r"":0.8055,""slope"":0.7095}},{""pointIndex"":6,""point"":{""x"":0.8015,""y"":0.8556},""before"":{""r"":0.8055,""slope"":0.7095},""after"":{""r"":0.8259,""slope"":0.7381}}]",NA,34840,34840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69838c967c78c6ef18426fba,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":1,""keyup"":1,""mousemove"":68,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69838c967c78c6ef18426fba,add-points-2,37,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.1453,""y"":-0.3922},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4274,""slope"":0.3656}},{""pointIndex"":2,""point"":{""x"":-0.1873,""y"":-0.4786},""before"":{""r"":0.4274,""slope"":0.3656},""after"":{""r"":0.4453,""slope"":0.4282}},{""pointIndex"":3,""point"":{""x"":-0.2573,""y"":-0.5606},""before"":{""r"":0.4453,""slope"":0.4282},""after"":{""r"":0.4806,""slope"":0.509}},{""pointIndex"":4,""point"":{""x"":-0.3179,""y"":-0.6599},""before"":{""r"":0.4806,""slope"":0.509},""after"":{""r"":0.5231,""slope"":0.6036}},{""pointIndex"":5,""point"":{""x"":-0.3739,""y"":-0.7376},""before"":{""r"":0.5231,""slope"":0.6036},""after"":{""r"":0.5675,""slope"":0.7013}},{""pointIndex"":6,""point"":{""x"":-0.4158,""y"":-0.7938},""before"":{""r"":0.5675,""slope"":0.7013},""after"":{""r"":0.6081,""slope"":0.7917}}]",NA,10150,10150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will negatively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69838c967c78c6ef18426fba,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69838c967c78c6ef18426fba,add-points-3,38,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.0707,""y"":-0.0813},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4245,""slope"":0.3227}},{""pointIndex"":2,""point"":{""x"":-0.0427,""y"":-0.0554},""before"":{""r"":0.4245,""slope"":0.3227},""after"":{""r"":0.4246,""slope"":0.3252}},{""pointIndex"":3,""point"":{""x"":-0.0194,""y"":-0.0252},""before"":{""r"":0.4246,""slope"":0.3252},""after"":{""r"":0.4236,""slope"":0.3254}},{""pointIndex"":4,""point"":{""x"":0.0086,""y"":0.0094},""before"":{""r"":0.4236,""slope"":0.3254},""after"":{""r"":0.4227,""slope"":0.3248}},{""pointIndex"":5,""point"":{""x"":0.0273,""y"":0.0396},""before"":{""r"":0.4227,""slope"":0.3248},""after"":{""r"":0.4228,""slope"":0.3246}},{""pointIndex"":6,""point"":{""x"":0.0599,""y"":0.0741},""before"":{""r"":0.4228,""slope"":0.3246},""after"":{""r"":0.4248,""slope"":0.3259}}]",NA,13704,13704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69838c967c78c6ef18426fba,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a1a10db5dd5cc2b0fd9120,add-points-1,36,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.9191,""y"":0.7556},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.6714,""slope"":0.5037}},{""pointIndex"":2,""point"":{""x"":0.783,""y"":0.6212},""before"":{""r"":0.6714,""slope"":0.5037},""after"":{""r"":0.7331,""slope"":0.5435}},{""pointIndex"":3,""point"":{""x"":-0.5888,""y"":-0.5983},""before"":{""r"":0.7331,""slope"":0.5435},""after"":{""r"":0.7888,""slope"":0.636}},{""pointIndex"":4,""point"":{""x"":-0.7684,""y"":-0.7775},""before"":{""r"":0.7888,""slope"":0.636},""after"":{""r"":0.8352,""slope"":0.7158}},{""pointIndex"":5,""point"":{""x"":-0.9208,""y"":-0.9169},""before"":{""r"":0.8352,""slope"":0.7158},""after"":{""r"":0.8699,""slope"":0.7747}},{""pointIndex"":6,""point"":{""x"":0.0482,""y"":-0.011},""before"":{""r"":0.8699,""slope"":0.7747},""after"":{""r"":0.8694,""slope"":0.7735}}]",NA,17789,17789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a1a10db5dd5cc2b0fd9120,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a1a10db5dd5cc2b0fd9120,add-points-2,37,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.1043,""y"":0.0438},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4212,""slope"":0.3144}},{""pointIndex"":2,""point"":{""x"":0.1734,""y"":-0.1603},""before"":{""r"":0.4212,""slope"":0.3144},""after"":{""r"":0.3526,""slope"":0.269}},{""pointIndex"":3,""point"":{""x"":0.01,""y"":-0.0259},""before"":{""r"":0.3526,""slope"":0.269},""after"":{""r"":0.3509,""slope"":0.2685}},{""pointIndex"":4,""point"":{""x"":-0.2349,""y"":0.1334},""before"":{""r"":0.3509,""slope"":0.2685},""after"":{""r"":0.3138,""slope"":0.2362}},{""pointIndex"":5,""point"":{""x"":-0.371,""y"":0.2529},""before"":{""r"":0.3138,""slope"":0.2362},""after"":{""r"":0.2119,""slope"":0.1566}},{""pointIndex"":6,""point"":{""x"":0.0754,""y"":-0.0906},""before"":{""r"":0.2119,""slope"":0.1566},""after"":{""r"":0.1903,""slope"":0.142}}]",NA,22897,22897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will negatively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a1a10db5dd5cc2b0fd9120,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":50,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a1a10db5dd5cc2b0fd9120,add-points-3,38,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.1696,""y"":-0.0408},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.4322,""slope"":0.3228}},{""pointIndex"":2,""point"":{""x"":0.0482,""y"":-0.0408},""before"":{""r"":0.4322,""slope"":0.3228},""after"":{""r"":0.4209,""slope"":0.3158}},{""pointIndex"":3,""point"":{""x"":0.2223,""y"":-0.0508},""before"":{""r"":0.4209,""slope"":0.3158},""after"":{""r"":0.3828,""slope"":0.2822}},{""pointIndex"":4,""point"":{""x"":-0.0662,""y"":-0.0508},""before"":{""r"":0.3828,""slope"":0.2822},""after"":{""r"":0.3867,""slope"":0.286}},{""pointIndex"":5,""point"":{""x"":-0.2948,""y"":-0.0508},""before"":{""r"":0.3867,""slope"":0.286},""after"":{""r"":0.397,""slope"":0.2849}},{""pointIndex"":6,""point"":{""x"":0.1461,""y"":-0.0607},""before"":{""r"":0.397,""slope"":0.2849},""after"":{""r"":0.3753,""slope"":0.2678}}]",NA,14611,14611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a1a10db5dd5cc2b0fd9120,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a273aa8ea44b93a7c318fa,add-points-1,36,add_points,DEFAULT,in progress,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.0115,""y"":0.4738},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.3811,""slope"":0.3218}},{""pointIndex"":2,""point"":{""x"":0.1378,""y"":0.6565},""before"":{""r"":0.3811,""slope"":0.3218},""after"":{""r"":0.391,""slope"":0.3854}},{""pointIndex"":3,""point"":{""x"":0.3782,""y"":0.7327},""before"":{""r"":0.391,""slope"":0.3854},""after"":{""r"":0.4824,""slope"":0.5135}},{""pointIndex"":4,""point"":{""x"":0.5575,""y"":0.8811},""before"":{""r"":0.4824,""slope"":0.5135},""after"":{""r"":0.5884,""slope"":0.6545}},{""pointIndex"":5,""point"":{""x"":-0.1881,""y"":0.4166},""before"":{""r"":0.5884,""slope"":0.6545},""after"":{""r"":0.5456,""slope"":0.5973}},{""pointIndex"":6,""point"":{""x"":-0.0781,""y"":0.6413},""before"":{""r"":0.5456,""slope"":0.5973},""after"":{""r"":0.4941,""slope"":0.5574}}]",NA,15392,15392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a273aa8ea44b93a7c318fa,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a273aa8ea44b93a7c318fa,add-points-2,37,add_points,DEFAULT,in progress,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.3293,""y"":-0.1925},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.291,""slope"":0.2184}},{""pointIndex"":2,""point"":{""x"":0.4108,""y"":-0.44},""before"":{""r"":0.291,""slope"":0.2184},""after"":{""r"":0.0761,""slope"":0.0622}},{""pointIndex"":3,""point"":{""x"":0.3375,""y"":-0.6761},""before"":{""r"":0.0761,""slope"":0.0622},""after"":{""r"":-0.0711,""slope"":-0.069}},{""pointIndex"":4,""point"":{""x"":0.1786,""y"":-0.8093},""before"":{""r"":-0.0711,""slope"":-0.069},""after"":{""r"":-0.1016,""slope"":-0.117}},{""pointIndex"":5,""point"":{""x"":0.6634,""y"":-0.8169},""before"":{""r"":-0.1016,""slope"":-0.117},""after"":{""r"":-0.2765,""slope"":-0.3221}},{""pointIndex"":6,""point"":{""x"":0.7449,""y"":-0.6113},""before"":{""r"":-0.2765,""slope"":-0.3221},""after"":{""r"":-0.3571,""slope"":-0.3926}},{""pointIndex"":7,""point"":{""x"":0.8752,""y"":-0.4514},""before"":{""r"":-0.3571,""slope"":-0.3926},""after"":{""r"":-0.3854,""slope"":-0.3863}}]",NA,9564,9564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will negatively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a273aa8ea44b93a7c318fa,add-points-2,37,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a273aa8ea44b93a7c318fa,add-points-3,38,add_points,DEFAULT,in progress,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":0.2682,""y"":-0.0783},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.3584,""slope"":0.2641}},{""pointIndex"":2,""point"":{""x"":0.4475,""y"":-0.1012},""before"":{""r"":0.3584,""slope"":0.2641},""after"":{""r"":0.2622,""slope"":0.183}},{""pointIndex"":3,""point"":{""x"":0.6145,""y"":-0.0935},""before"":{""r"":0.2622,""slope"":0.183},""after"":{""r"":0.1676,""slope"":0.107}},{""pointIndex"":4,""point"":{""x"":0.4719,""y"":0.0816},""before"":{""r"":0.1676,""slope"":0.107},""after"":{""r"":0.1803,""slope"":0.1109}},{""pointIndex"":5,""point"":{""x"":0.7164,""y"":0.1006},""before"":{""r"":0.1803,""slope"":0.1109},""after"":{""r"":0.2001,""slope"":0.1133}},{""pointIndex"":6,""point"":{""x"":0.8182,""y"":-0.0821},""before"":{""r"":0.2001,""slope"":0.1133},""after"":{""r"":0.1251,""slope"":0.0654}}]",NA,7671,7671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will move the correlation closer to 0, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69a273aa8ea44b93a7c318fa,add-points-3,38,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69d42f9c4bd9803351e64126,add-points-1,36,add_points,DEFAULT,completed,NA,NA,NA,100,NA,NA,"[{""pointIndex"":1,""point"":{""x"":-0.1222,""y"":0.2196},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.3891,""slope"":0.2956}},{""pointIndex"":2,""point"":{""x"":0.1823,""y"":0.2196},""before"":{""r"":0.3891,""slope"":0.2956},""after"":{""r"":0.4087,""slope"":0.3099}},{""pointIndex"":3,""point"":{""x"":0.1496,""y"":0.3983},""before"":{""r"":0.4087,""slope"":0.3099},""after"":{""r"":0.4271,""slope"":0.343}},{""pointIndex"":4,""point"":{""x"":-0.0787,""y"":-0.0484},""before"":{""r"":0.4271,""slope"":0.343},""after"":{""r"":0.4339,""slope"":0.3533}},{""pointIndex"":5,""point"":{""x"":-0.3994,""y"":0.0062},""before"":{""r"":0.4339,""slope"":0.3533},""after"":{""r"":0.4422,""slope"":0.3392}},{""pointIndex"":6,""point"":{""x"":-0.4103,""y"":-0.2023},""before"":{""r"":0.4422,""slope"":0.3392},""after"":{""r"":0.499,""slope"":0.3829}}]",NA,12976,12976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,add_points,"Please add 6 points that will positively increase the correlation, but not change the slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
69d42f9c4bd9803351e64126,add-points-1,36,windowEvents,DEFAULT,NA,NA,NA,NA,NA,NA,NA,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":1,""visibility"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PlotWise,PlotWise,PP,main-plotwise-plotwise.csv,NA,NA,NA
