participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete,answer_length
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",slpe shows how steep a line is,126356,126356,completed,100,30
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation show strength of relationship, while slpe shows steepness of a line",302002,302002,completed,100,79
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,both describe relationships between X and Y. Both show direction s postive or negative,302002,302002,completed,100,86
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",the correlation stays the same at 0.5,302002,302002,completed,100,37
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it becomes 4,302002,302002,completed,100,12
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation stayed the same,37820,37820,completed,100,31
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,29784,29784,completed,100,1
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,29784,29784,completed,100,1
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,29784,29784,completed,100,1
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,29784,29784,completed,100,1
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",1 year ago,181766,181766,completed,100,10
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",its show how two things are related,181766,181766,completed,100,35
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",2,181766,181766,completed,100,1
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",its how steep a line is,181766,181766,completed,100,23
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,assessment intro,additional-questions,NA,I don't think that I have any questions up to this point.,30548,30548,completed,100,57
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",Correlation indicates how strong the relationship between the x and y variable is.,51750,51750,completed,100,82
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,51750,51750,completed,100,3
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Slope is the rate of change between the x and y variables.,51750,51750,completed,100,58
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Slope is rate of change, correlation is relative strength
Slope can be any integer, correlation can only be between -1 and 1",130694,130694,completed,100,124
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"Slope and correlation both involve relationships between the x and y variables. 
Slope and correlation both give insight into scatterplots and other graphing agents.",130694,130694,completed,100,165
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",stay the same,130694,130694,completed,100,13
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would be 4 instead of 1/4,130694,130694,completed,100,28
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,control-axis-swap-correlation,axis_swap_correlation_response,NA,The correlation value changed but sign stayed the same,13385,13385,completed,100,54
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,10882,10882,completed,100,1
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,10882,10882,completed,100,1
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,10882,10882,completed,100,1
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,10882,10882,completed,100,1
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",6 years ago,34628,34628,completed,100,11
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",Correlation refers to the relationship between x and y variable.,34628,34628,completed,100,64
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,34628,34628,completed,100,1
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,main-plotwise-control.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",Slope is the rate of change,34628,34628,completed,100,27
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,I don't have any questions about correlation or slope.  The graphing tool was a fun way to learn about both.,70895,70895,completed,100,108
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:","Correlation describes the relationship between two variables, one being on the x-axis and the other being on the y-axis of a graph.",100407,100407,completed,100,131
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,100407,100407,completed,100,3
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Slope is how a graph changes between points based on the y-axis coordinates.,100407,100407,completed,100,76
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Correlation changes based on how close or far apart the points on the graph are, while slope does not.  Slope changes based on the specific placement of points on the graph while correlation is based on the relationship of the points to each other.",167667,167667,completed,100,248
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,Slope and correlation both help explain the way a graph looks.  They both are determined by the relationship between multiple points on the graph.,167667,167667,completed,100,146
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?","Nothing, the correlation would stay the same.",167667,167667,completed,100,45
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would change dramatically,167667,167667,completed,100,35
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,25059,25059,completed,100,1
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,25059,25059,completed,100,1
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,25059,25059,completed,100,1
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,25059,25059,completed,100,1
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",A correlation is when two separate things have a trend in common or can be related to one another.,85732,85732,completed,100,98
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",Slope is the change in a line graph's y-axis coordinates.,85732,85732,completed,100,57
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,I don't have any additional questions.,11319,11319,completed,100,38
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",the relationship between two variables,24203,24203,completed,100,38
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,24203,24203,completed,100,3
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",slope is the angle between points,24203,24203,completed,100,33
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"they do different things, one can be switched if the axis changes",58311,58311,completed,100,65
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,They're both math and statistics. they both tell you the relationship between two variables,58311,58311,completed,100,91
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would stay the same,58311,58311,completed,100,35
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,It would be the same but switched based on the axis change,58311,58311,completed,100,58
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,2,7269,7269,completed,100,1
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,7269,7269,completed,100,1
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,7269,7269,completed,100,1
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,2,7269,7269,completed,100,1
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",10 years ago,27802,27802,completed,100,12
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",The relationship between two factors,27802,27802,completed,100,36
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,27802,27802,completed,100,1
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",The line between two points on a graph,27802,27802,completed,100,38
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",how tied two different events are.,54090,54090,completed,100,34
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,54090,54090,completed,100,3
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",rise over run of a function,54090,54090,completed,100,27
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Slope and correlation are rarely the same number.  Slope and correlation measure two different things.,150481,150481,completed,100,102
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,Their sign is the same.  Slope of a scatterplot is the trend graph.  Slope and correlation are usually proportional.,150481,150481,completed,100,116
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Correlation would stay the same.,150481,150481,completed,100,32
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would be a reciprocal.,150481,150481,completed,100,32
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,10783,10783,completed,100,1
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,10783,10783,completed,100,1
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,10783,10783,completed,100,1
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,10783,10783,completed,100,1
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",20,212050,212050,completed,100,2
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",statics measure expressing the extent to two variable liner relate and move together.,212050,212050,completed,100,85
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,212050,212050,completed,100,1
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",low quality.,212050,212050,completed,100,12
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,Well it took me a minute to remember pos and neg correlation (r) and my brain hurts a bit when combining r and m but the practice was helpful.,53993,53993,completed,100,142
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:","Correlation is a relationship between the data points and if there is a tight, close relationship then the corr (r) is closer to 1 and this can also be negative... if the points are more scattered and no relationship can be shown then the r is closer to 0.",110568,110568,completed,100,256
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,110568,110568,completed,100,3
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Slope is rise over run. It can be postive or neg or 0.  Relates to x and y axis.,110568,110568,completed,100,80
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Correlation is constrained between -1 and 1 while slope can be infinite in either direction.,108452,108452,completed,100,92
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,THey both have positive and negative values.  They can both be 0.,108452,108452,completed,100,65
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Nothing.  It would stay the same. .5,108452,108452,completed,100,36
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would be flipped.  4?,108452,108452,completed,100,31
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,8956,8956,completed,100,1
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,8956,8956,completed,100,1
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,8956,8956,completed,100,1
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,8956,8956,completed,100,1
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",33 years ago,75604,75604,completed,100,12
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",It is a relationship between two or more entities.,75604,75604,completed,100,50
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",2,75604,75604,completed,100,1
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",Slope could be defined in a 2D system as rise over run.,75604,75604,completed,100,55
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,"No questions, just obviously struggled with the very last test.",38510,38510,completed,100,63
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",Correlation is how closely 2 numbers are related.,59750,59750,completed,100,49
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,59750,59750,completed,100,3
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",The relationship between the 2 numbers.,59750,59750,completed,100,39
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Slope is how 2 numbers are related, and correlation is how closely those 2 sets of numbers are related.",68877,68877,completed,100,103
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"I don't think they're the same, I just think they're related.",68877,68877,completed,100,61
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Nothing would happen,68877,68877,completed,100,20
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would change,68877,68877,completed,100,22
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,12555,12555,completed,100,1
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,12555,12555,completed,100,1
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,12555,12555,completed,100,1
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,12555,12555,completed,100,1
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",20 years,46242,46242,completed,100,8
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",When there is a relationship between 2 numbers.,46242,46242,completed,100,47
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,46242,46242,completed,100,1
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",The steepness of a line graph.,46242,46242,completed,100,30
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",the strength of a relationship,55336,55336,completed,100,30
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,55336,55336,completed,100,2
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",slope is the rate of change,55336,55336,completed,100,27
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation can be either -1.0, +1",144178,144178,completed,100,34
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,when both are at zero,144178,144178,completed,100,21
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",correlation would get stronger,144178,144178,completed,100,30
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,the slope would change,144178,144178,completed,100,22
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,28965,28965,completed,100,1
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,28965,28965,completed,100,1
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,28965,28965,completed,100,1
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,28965,28965,completed,100,1
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?","in college, over 25 years",139040,139040,completed,100,25
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",How things are related,139040,139040,completed,100,22
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",2,139040,139040,completed,100,1
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",Incline or decline,139040,139040,completed,100,18
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment intro,additional-questions,NA,"How does the x,y swapping work?",51984,51984,completed,100,31
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",Corellation shows the direction and strength of a relationship.,63390,63390,completed,100,63
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,63390,63390,completed,100,3
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",y=mx+b. The rate of change.,63390,63390,completed,100,27
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,main-plotwise-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,slope can be greater or less than 1 and -1. R is always between -1 and 1.,158641,158641,completed,100,73
