participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"69eb5bea0282ba37e5a2bae6","control-slope-5","22","stat_guess","DEFAULT","completed","","","","100.00","","","-2","","20043","20043","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-5.png","slope = -3.0","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-slope-5","22","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-2","","20043","20043","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-5.png","slope = -3.0","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-slope-5","22","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","20043","20043","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-5.png","slope = -3.0","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-slope-5","22","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":28,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-slope-6","23","stat_guess","DEFAULT","completed","","","","100.00","","","2","","14377","14377","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-6.png","slope = 1.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-slope-6","23","stat_guess_initial","DEFAULT","completed","","","","100.00","","","4","","14377","14377","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-6.png","slope = 1.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-slope-6","23","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","14377","14377","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/control-slope-6.png","slope = 1.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-slope-6","23","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":33,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","bonus-intro","24","","DEFAULT","completed","","","","100.00","","","","","1608","1608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","bonus-intro","24","windowEvents","DEFAULT","","","","","","","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":6,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-axis-swap-correlation","25","axis_swap_correlation_response","DEFAULT","completed","","","","100.00","","","The correlation value changed but sign stayed the same","","13385","13385","","","","","","","","","What do you think happened to the correlation after the swap?","","","","axis_swap_correlation_response","Compare the plot before and after swapping the X and Y axes.","[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""]","[""Original"",""After swap""]","[""The correlation stayed the same"",""The correlation sign changed"",""The correlation value changed but sign stayed the same"",""The correlation value did not change, but the sign changed.""]","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-axis-swap-correlation","25","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":11,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-axis-swap-slope","26","axis_swap_slope_response","DEFAULT","completed","","","","100.00","","","The slope changed","","15842","15842","","","","","","","","","What do you think happened to the slope after the swap?","","","","axis_swap_slope_response","Compare the plot before and after swapping the X and Y axes.","[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""]","[""Original"",""After swap""]","[""The slope stayed the same"",""The slope changed"",""The slope became zero""]","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-axis-swap-slope","26","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":13,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-same-slope-different-r","27","same-slope-different-r_response","DEFAULT","completed","","","","100.00","","","{""rank1"":""C"",""rank2"":""B"",""rank3"":""A""}","","23912","23912","","","","","","","","","","","","","same-slope-different-r_response","These three plots have the same slope but different correlations. Rank them from strongest to weakest correlation.","[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""]","[""A"",""B"",""C""]","","ranking","[""1st (strongest correlation)"",""2nd"",""3rd (weakest correlation)""]","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-same-slope-different-r","27","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-bonus-weak-r","28","bonus-weak-r_response","DEFAULT","completed","","","","100.00","","","C","","13114","13114","","","","","","","","","","","","","bonus-weak-r_response","A scatter plot can have weak correlation and a steep slope at the same time.","[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?","[""A"",""B"",""C""]","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-bonus-weak-r","28","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-bonus-strong-r","29","bonus-strong-r_response","DEFAULT","completed","","","","100.00","","","C","","9185","9185","","","","","","","","","","","","","bonus-strong-r_response","Among these three positively related plots, only one has both a strong correlation and a nearly flat slope.","[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?","[""A"",""B"",""C""]","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","control-bonus-strong-r","29","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","practice-solutions","30","practice_solutions_viewed","DEFAULT","completed","","","","100.00","","","true","","4246","4246","","","","","","","","","","","","","","","","","","","","","","Practice Solutions","Here are the correct answers for the practice questions. You can review the plots and compare them with your answers before continuing.","[{""title"":""Guess Correlation"",""items"":[{""id"":""Q1"",""imgSrc"":""assets/imgs/control-r-1.png"",""answer"":""r = 0.96""},{""id"":""Q2"",""imgSrc"":""assets/imgs/control-r-2.png"",""answer"":""r = -0.80""},{""id"":""Q3"",""imgSrc"":""assets/imgs/control-r-3.png"",""answer"":""r = 0.05""},{""id"":""Q4"",""imgSrc"":""assets/imgs/control-r-4.png"",""answer"":""r = -0.25""},{""id"":""Q5"",""imgSrc"":""assets/imgs/control-r-5.png"",""answer"":""r = 0.50""},{""id"":""Q6"",""imgSrc"":""assets/imgs/control-r-6.png"",""answer"":""r = -0.50""},{""id"":""Q7"",""imgSrc"":""assets/imgs/control-r-7.png"",""answer"":""r ≈ 0""},{""id"":""Q8"",""imgSrc"":""assets/imgs/control-r-8.png"",""answer"":""r ≈ 0""}]},{""title"":""Guess Slope"",""items"":[{""id"":""Q9"",""imgSrc"":""assets/imgs/control-slope-1.png"",""answer"":""slope = 0.05""},{""id"":""Q10"",""imgSrc"":""assets/imgs/control-slope-2.png"",""answer"":""slope = -0.15""},{""id"":""Q11"",""imgSrc"":""assets/imgs/control-slope-3.png"",""answer"":""slope = -0.60""},{""id"":""Q12"",""imgSrc"":""assets/imgs/control-slope-4.png"",""answer"":""slope = 0.60""},{""id"":""Q13"",""imgSrc"":""assets/imgs/control-slope-5.png"",""answer"":""slope = -3.0""},{""id"":""Q14"",""imgSrc"":""assets/imgs/control-slope-6.png"",""answer"":""slope = 1.50""}]},{""title"":""Comparing Correlation and Slope"",""items"":[{""id"":""Q15-Q16"",""imgSrcs"":[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""],""imgLabels"":[""Original"",""After swap""],""answer"":""After swapping the x- and y-axes, the correlation stays the same; the slope changes.""},{""id"":""Q16"",""imgSrcs"":[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""Strongest to weakest correlation: C, B, A.""},{""id"":""Q17"",""prompt"":""Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?"",""imgSrcs"":[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""B""},{""id"":""Q18"",""prompt"":""Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?"",""imgSrcs"":[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""C""}]}]","","","","","","",""
"69eb5bea0282ba37e5a2bae6","practice-solutions","30","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment intro","31","additional-questions","DEFAULT","completed","","","","100.00","","","I don't think that I have any questions up to this point.","","30548","30548","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment intro","31","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":33,""keydown"":34,""keyup"":35,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment questions part one","32","q-motivation","DEFAULT","completed","","","","100.00","","You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?","Yes","","51750","51750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment questions part one","32","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","Slope is the rate of change between the x and y variables. ","","51750","51750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment questions part one","32","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","Correlation indicates how strong the relationship between the x and y variable is. ","","51750","51750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment questions part one","32","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":92,""keydown"":95,""keyup"":90,""mousemove"":64,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment-guess-slope","33","break","DEFAULT","completed","","","","100.00","","","[]","","6698","6698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment-guess-slope","33","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-3","34","stat_guess","DEFAULT","completed","","","","100.00","","","-2","","17020","17020","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-3","34","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-2","","17020","17020","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-3","34","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","17020","17020","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-3","34","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":32,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-5","35","stat_guess","DEFAULT","completed","","","","100.00","","","-.5","","13240","13240","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-5","35","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-.5","","13240","13240","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-5","35","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","13240","13240","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-5","35","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":19,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-1","36","stat_guess","DEFAULT","completed","","","","100.00","","","0.5","","6651","6651","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-1","36","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","6651","6651","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-1","36","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","6651","6651","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-1","36","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-4","37","stat_guess","DEFAULT","completed","","","","100.00","","","-1","","4998","4998","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-4","37","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-2","","4998","4998","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-4","37","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","4998","4998","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-4","37","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":9,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-2","38","stat_guess","DEFAULT","completed","","","","100.00","","","0","","4267","4267","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-2","38","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","4267","4267","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-2","38","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","4267","4267","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-2","38","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-7","39","stat_guess","DEFAULT","completed","","","","100.00","","","1","","6121","6121","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-7","39","stat_guess_initial","DEFAULT","completed","","","","100.00","","","1","","6121","6121","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-7","39","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","6121","6121","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-7","39","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":13,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-6","40","stat_guess","DEFAULT","completed","","","","100.00","","","0.5","","6899","6899","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-6","40","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","6899","6899","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-6","40","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","6899","6899","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-slope-6","40","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":11,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment-guess-correlation","41","break","DEFAULT","completed","","","","100.00","","","[]","","1630","1630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","assessment-guess-correlation","41","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":6,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-4","42","stat_guess","DEFAULT","completed","","","","100.00","","","-0.6","","14057","14057","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-4","42","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","14057","14057","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-4","42","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","14057","14057","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-4","42","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":24,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-11","43","stat_guess","DEFAULT","completed","","","","100.00","","","0","","5491","5491","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-11","43","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","5491","5491","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-11","43","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","5491","5491","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-11","43","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-2","44","stat_guess","DEFAULT","completed","","","","100.00","","","0.5","","8901","8901","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-2","44","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","8901","8901","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-2","44","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","8901","8901","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-2","44","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":18,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-1","45","stat_guess","DEFAULT","completed","","","","100.00","","","0.6","","4846","4846","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-1","45","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","4846","4846","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-1","45","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","4846","4846","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-1","45","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":12,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eb5bea0282ba37e5a2bae6","guess-correlation-3","46","stat_guess","DEFAULT","completed","","","","100.00","","","0.2","","5123","5123","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
